## This file was originally clean_edetecttb_11oct_withregion.csv. 
## Any edits are listed below. 
## Alterations: 
## Settlment -> Settlement
sex,age_grps,year,n_screened,country,visa_type,region
Female,35-39,2016,2,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2017,3,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2018,5,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2014,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2015,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2016,3,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2017,2,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2018,4,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2014,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2015,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2016,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2017,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2018,2,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2014,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2015,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2016,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2017,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2018,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2014,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2015,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2016,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2017,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2018,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2014,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2015,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2016,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2017,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,65-69,2018,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2014,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2015,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2016,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2017,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,70-74,2018,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2013,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2014,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2015,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2016,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2017,0,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2018,1,Cameroon,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,0-4,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,0-4,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,0-4,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,0-4,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,0-4,2018,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,10-14,2018,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2017,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,20-24,2018,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2014,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2015,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2016,4,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2017,3,Cameroon,UK Work,Sub_Saharan_Africa
Male,25-29,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2014,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2015,3,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2016,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2017,6,Cameroon,UK Work,Sub_Saharan_Africa
Male,30-34,2018,3,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2013,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2015,4,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2016,3,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2017,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,35-39,2018,5,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2016,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2017,5,Cameroon,UK Work,Sub_Saharan_Africa
Male,40-44,2018,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2013,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2016,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,45-49,2018,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2013,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2014,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2015,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2016,2,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,50-54,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2017,1,Cameroon,UK Work,Sub_Saharan_Africa
Male,60-64,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,0-4,2018,3,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,5-9,2018,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2014,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2016,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,20-24,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2013,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2014,3,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2015,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2016,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2017,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,25-29,2018,6,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2013,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2014,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2015,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2016,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2017,4,Cameroon,UK Work,Sub_Saharan_Africa
Female,30-34,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2013,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2015,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2016,3,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2017,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,35-39,2018,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2013,1,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2014,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2015,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2016,0,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2017,2,Cameroon,UK Work,Sub_Saharan_Africa
Female,40-44,2018,0,Cameroon,UK Work,Sub_Saharan_Africa
Male,5-9,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,5-9,2014,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,5-9,2015,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,5-9,2016,1,Cameroon,UK Student,Sub_Saharan_Africa
Male,5-9,2017,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,5-9,2018,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2014,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2015,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2016,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2017,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,10-14,2018,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2013,11,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2014,23,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2015,17,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2016,20,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2017,13,Cameroon,UK Student,Sub_Saharan_Africa
Male,15-19,2018,14,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2013,22,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2014,88,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2015,67,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2016,34,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2017,45,Cameroon,UK Student,Sub_Saharan_Africa
Male,20-24,2018,47,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2013,23,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2014,79,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2015,41,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2016,45,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2017,43,Cameroon,UK Student,Sub_Saharan_Africa
Male,25-29,2018,49,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2013,3,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2014,25,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2015,24,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2016,23,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2017,21,Cameroon,UK Student,Sub_Saharan_Africa
Male,30-34,2018,19,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2013,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2014,12,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2015,9,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2016,11,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2017,5,Cameroon,UK Student,Sub_Saharan_Africa
Male,35-39,2018,11,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2014,6,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2015,3,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2016,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2017,3,Cameroon,UK Student,Sub_Saharan_Africa
Male,40-44,2018,7,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2014,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2015,1,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2016,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2017,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,45-49,2018,3,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2014,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2015,1,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2016,2,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2017,1,Cameroon,UK Student,Sub_Saharan_Africa
Male,50-54,2018,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2014,1,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2015,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2016,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2017,2,Cameroon,UK Student,Sub_Saharan_Africa
Female,10-14,2018,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2013,9,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2014,24,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2015,22,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2016,18,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2017,18,Cameroon,UK Student,Sub_Saharan_Africa
Female,15-19,2018,25,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2013,36,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2014,117,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2015,67,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2016,49,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2017,57,Cameroon,UK Student,Sub_Saharan_Africa
Female,20-24,2018,47,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2013,15,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2014,76,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2015,45,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2016,32,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2017,35,Cameroon,UK Student,Sub_Saharan_Africa
Female,25-29,2018,46,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2013,3,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2014,18,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2015,10,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2016,14,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2017,13,Cameroon,UK Student,Sub_Saharan_Africa
Female,30-34,2018,15,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2014,8,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2015,3,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2016,5,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2017,8,Cameroon,UK Student,Sub_Saharan_Africa
Female,35-39,2018,5,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2014,2,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2015,1,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2016,3,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2017,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,40-44,2018,1,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2013,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2014,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2015,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2016,0,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2017,1,Cameroon,UK Student,Sub_Saharan_Africa
Female,45-49,2018,0,Cameroon,UK Student,Sub_Saharan_Africa
Male,0-4,2013,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,0-4,2014,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,0-4,2015,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,0-4,2016,10,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,0-4,2017,10,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,0-4,2018,7,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2013,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2014,16,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2015,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2016,8,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2017,10,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,5-9,2018,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2013,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2014,20,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2015,20,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2016,14,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2017,13,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,10-14,2018,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2013,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2014,22,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2015,18,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2016,11,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2017,11,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,15-19,2018,18,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2013,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2014,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2015,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2016,3,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2017,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,20-24,2018,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2013,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2014,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2015,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2016,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2017,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,25-29,2018,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2013,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2014,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2015,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2016,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2017,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,30-34,2018,8,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2014,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2015,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2016,10,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2017,3,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,35-39,2018,3,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2014,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2015,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2016,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2017,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,40-44,2018,3,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2014,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2015,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2016,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2017,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,45-49,2018,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2014,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2015,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2016,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2017,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,50-54,2018,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2014,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2015,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2016,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2017,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,55-59,2018,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2014,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2015,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2016,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2017,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,60-64,2018,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2013,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2014,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2015,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2016,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2017,0,Cameroon,UK Settlement,Sub_Saharan_Africa
Male,65-69,2018,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2013,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2014,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2015,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2016,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2017,5,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,0-4,2018,7,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2013,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2014,19,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2015,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2016,8,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2017,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,5-9,2018,16,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2013,4,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2014,24,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2015,17,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2016,18,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2017,11,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,10-14,2018,9,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2013,2,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2014,29,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2015,25,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2016,16,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2017,11,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,15-19,2018,16,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2013,6,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2014,19,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2015,17,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2016,11,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2017,12,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,20-24,2018,12,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,25-29,2013,1,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,25-29,2014,28,Cameroon,UK Settlement,Sub_Saharan_Africa
Female,25-29,2015,25,Cameroon,UK Settlement,Sub_Saharan_Africa
